Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
SRR16683633_1	(1, 31.316222371947916)	(2, 31.375554025749565)	(3, 31.481072312627248)	(4, 31.573701170301582)	(5, 31.577407613551475)	(6, 35.1663410132849)	(7, 35.17146602610109)	(8, 35.128456344382116)	(9, 35.18372782798471)	(10, 35.13949555461163)	(15, 35.07288210566402)	(20, 34.972427020930674)	(25, 34.86618297130637)	(30, 34.77883292077395)	(35, 34.71488501395256)	(40, 34.58214923920373)	(45, 34.433678442477415)	(50, 34.28852489426984)	(55, 34.13178562675709)	(60, 33.98666093013617)	(65, 33.87758266473954)	(70, 33.797504840170674)	(75, 33.71054383262508)	(80, 33.58998391419097)	(85, 33.47176282201607)	(90, 33.3486237930369)	(95, 33.1746959121416)	(100, 33.00197355390386)	(105, 32.702188333623155)	(110, 32.39541240941205)	(115, 32.06535415343909)	(120, 31.685189014704513)	(125, 31.40890700755076)	(130, 31.312082639362934)	(135, 31.272982255479157)	(140, 31.24362091087833)	(145, 29.939715356147836)
SRR16683633_2	(1, 31.457853763566856)	(2, 31.317911912469057)	(3, 31.334602258579526)	(4, 31.383847201675625)	(5, 31.376637909568938)	(6, 35.03023816149869)	(7, 35.033921901776694)	(8, 34.95710090372475)	(9, 35.05452960906947)	(10, 34.985139659894834)	(15, 34.86986378216865)	(20, 34.792062601614106)	(25, 34.73585429086169)	(30, 34.65172630468853)	(35, 34.534638537336114)	(40, 34.395261185686564)	(45, 34.24746882046934)	(50, 34.09040555217295)	(55, 33.984407856268874)	(60, 33.913043354357775)	(65, 33.8298212585335)	(70, 33.70837323846651)	(75, 33.606291788668365)	(80, 33.502789930355675)	(85, 33.3428697177744)	(90, 33.12747347906878)	(95, 32.85160855138237)	(100, 32.46155354858373)	(105, 31.987541460029785)	(110, 31.501099404914612)	(115, 30.985114271405525)	(120, 30.799252056184876)	(125, 30.72491584508437)	(130, 30.616101893157946)	(135, 30.50654338038911)	(140, 30.420020636729753)	(145, 29.070658158907612)
SRR16683634_1	(1, 31.3851347293831)	(2, 31.4573950317557)	(3, 31.51560475949454)	(4, 31.595691271495745)	(5, 31.601590120321838)	(6, 35.191408279263335)	(7, 35.19605224653823)	(8, 35.153238051935794)	(9, 35.21293428767242)	(10, 35.16370308730411)	(15, 35.09384483697025)	(20, 34.99709799705082)	(25, 34.89144373812677)	(30, 34.80384328326198)	(35, 34.73935106322061)	(40, 34.61068802430138)	(45, 34.465136773271524)	(50, 34.32726729137276)	(55, 34.17583923878537)	(60, 34.03629425636833)	(65, 33.93078847194846)	(70, 33.85327317703123)	(75, 33.763562244841125)	(80, 33.645668865737356)	(85, 33.52802008134562)	(90, 33.408346186471775)	(95, 33.228181449613)	(100, 33.05307532612973)	(105, 32.76305687642641)	(110, 32.45052748012126)	(115, 32.1174997296106)	(120, 31.73630117679109)	(125, 31.453498703014553)	(130, 31.348861414450134)	(135, 31.29446321930668)	(140, 31.252876532394783)	(145, 29.932247800809087)
SRR16683634_2	(1, 31.478940580667484)	(2, 31.342858136903622)	(3, 31.356478820478067)	(4, 31.407440451509526)	(5, 31.40523761727876)	(6, 35.06418530878284)	(7, 35.06980105861865)	(8, 35.00054332129448)	(9, 35.0968670378409)	(10, 35.0318661751992)	(15, 34.91895600336669)	(20, 34.84933271566281)	(25, 34.793091908039536)	(30, 34.71232271759779)	(35, 34.59640165015095)	(40, 34.46850555088916)	(45, 34.330933402375834)	(50, 34.18105881161584)	(55, 34.08054207111829)	(60, 34.00980292662362)	(65, 33.93709987151218)	(70, 33.82140350909003)	(75, 33.730482812510004)	(80, 33.63036342602637)	(85, 33.4727144413853)	(90, 33.265086668598016)	(95, 32.99423554354695)	(100, 32.615349661385444)	(105, 32.14197182968572)	(110, 31.656184532584028)	(115, 31.135821893590254)	(120, 30.951378191690036)	(125, 30.86884292842161)	(130, 30.749342351778598)	(135, 30.63327733220219)	(140, 30.535294380858055)	(145, 29.16660831964295)
SRR16683635_1	(1, 31.372164226838542)	(2, 31.45876195719166)	(3, 31.543486711260687)	(4, 31.621346856423205)	(5, 31.629193886638316)	(6, 35.234665692243674)	(7, 35.24347731895648)	(8, 35.204843412464065)	(9, 35.260868849840364)	(10, 35.21746145898819)	(15, 35.15542494691977)	(20, 35.06373357118029)	(25, 34.96526671058883)	(30, 34.881719079609034)	(35, 34.821833518824555)	(40, 34.69268343286798)	(45, 34.55427820511329)	(50, 34.410717342899154)	(55, 34.258522623711336)	(60, 34.12592194691429)	(65, 34.01738712137708)	(70, 33.93480756825668)	(75, 33.847569670643516)	(80, 33.73325167670396)	(85, 33.6200067265903)	(90, 33.4994822304088)	(95, 33.33421567659157)	(100, 33.16479979847739)	(105, 32.870601076501046)	(110, 32.5652902682276)	(115, 32.243333230458894)	(120, 31.872047607032187)	(125, 31.59648482892044)	(130, 31.486482320112373)	(135, 31.436251172420935)	(140, 31.403390682416294)	(145, 30.102753333684188)
SRR16683635_2	(1, 31.478258186901368)	(2, 31.33735511342407)	(3, 31.355485688390768)	(4, 31.405226508784548)	(5, 31.404566305211496)	(6, 35.0771005339902)	(7, 35.06895528097729)	(8, 35.007588570457024)	(9, 35.0994411921782)	(10, 35.03316703698854)	(15, 34.92623805309188)	(20, 34.85049151916064)	(25, 34.802854437795176)	(30, 34.72128385257237)	(35, 34.609083269096956)	(40, 34.47737895852479)	(45, 34.33162959079803)	(50, 34.185099807709854)	(55, 34.08012984317935)	(60, 34.01409924472646)	(65, 33.93393300864702)	(70, 33.81800748419206)	(75, 33.722763909316946)	(80, 33.62074869305739)	(85, 33.46479071814396)	(90, 33.259752115674864)	(95, 32.995383121918486)	(100, 32.61365081965586)	(105, 32.142784937356716)	(110, 31.65912224568391)	(115, 31.146045146956148)	(120, 30.94818953001308)	(125, 30.870973080630865)	(130, 30.75353642073066)	(135, 30.63539535713324)	(140, 30.53296327195985)	(145, 29.1723236582613)
SRR16683636_1	(1, 31.345147096483807)	(2, 31.427231315490758)	(3, 31.524254111724332)	(4, 31.609819883440295)	(5, 31.615565327262427)	(6, 35.20910692352789)	(7, 35.216275324151255)	(8, 35.17774261342913)	(9, 35.23849094619925)	(10, 35.18658695662909)	(15, 35.121963271206255)	(20, 35.02570916794771)	(25, 34.92124734827026)	(30, 34.8364735504289)	(35, 34.77413555134477)	(40, 34.65087553250892)	(45, 34.50821556855692)	(50, 34.36861027825621)	(55, 34.215505601591076)	(60, 34.07506474282785)	(65, 33.97078450233505)	(70, 33.89399167788656)	(75, 33.801942022000055)	(80, 33.68350359662945)	(85, 33.57267974247984)	(90, 33.44837930417209)	(95, 33.27692562344168)	(100, 33.101020253491)	(105, 32.80602388696626)	(110, 32.50350670567788)	(115, 32.17473693701225)	(120, 31.801125377558595)	(125, 31.52311708934696)	(130, 31.42138097174136)	(135, 31.367354217859855)	(140, 31.327948692289027)	(145, 30.01189104130598)
SRR16683636_2	(1, 31.45166849974356)	(2, 31.312325966457163)	(3, 31.32751005135202)	(4, 31.38125718268663)	(5, 31.381580293353444)	(6, 35.035076555358096)	(7, 35.03276539696403)	(8, 34.96723107562694)	(9, 35.05683361423267)	(10, 34.988206883950355)	(15, 34.874984109022336)	(20, 34.803477743107265)	(25, 34.74423236877509)	(30, 34.66593376513523)	(35, 34.549433709937226)	(40, 34.42277012446716)	(45, 34.2800023853694)	(50, 34.13103381412382)	(55, 34.02856294026223)	(60, 33.95293687038901)	(65, 33.87681852393048)	(70, 33.761193090208884)	(75, 33.66734680140855)	(80, 33.558485192136125)	(85, 33.40064381408957)	(90, 33.192626295689095)	(95, 32.92256594751315)	(100, 32.53921155029911)	(105, 32.07604943964968)	(110, 31.596963074768382)	(115, 31.076516130241025)	(120, 30.886675818656293)	(125, 30.803627591572088)	(130, 30.69358302832303)	(135, 30.56267730249897)	(140, 30.461167007056865)	(145, 29.093009098766384)
SRR16683637_1	(1, 31.317023398305782)	(2, 31.366227103967667)	(3, 31.46985771856238)	(4, 31.564441536545534)	(5, 31.576576874273027)	(6, 35.152251271838615)	(7, 35.14875004405908)	(8, 35.10761428923901)	(9, 35.17660712817079)	(10, 35.11895421380988)	(15, 35.048108103344966)	(20, 34.946315780198084)	(25, 34.842069366606744)	(30, 34.757034765546976)	(35, 34.69070846162457)	(40, 34.56450429530777)	(45, 34.41173626319135)	(50, 34.26878146681476)	(55, 34.114801594340896)	(60, 33.971680851582974)	(65, 33.8657349794358)	(70, 33.78378752979278)	(75, 33.69526023078943)	(80, 33.572637094674484)	(85, 33.45363115880878)	(90, 33.32628763696136)	(95, 33.1551099163925)	(100, 32.97472831524821)	(105, 32.67877670130598)	(110, 32.3700006995998)	(115, 32.031939343340206)	(120, 31.648381987862148)	(125, 31.37094971507495)	(130, 31.273051232575256)	(135, 31.229301761186953)	(140, 31.196311027080277)	(145, 29.891963322169545)
SRR16683637_2	(1, 31.412348143056878)	(2, 31.26117705285914)	(3, 31.276811415412453)	(4, 31.331379313383383)	(5, 31.328023480549387)	(6, 34.965271168916615)	(7, 34.97028582590204)	(8, 34.89540669462949)	(9, 34.98558093358241)	(10, 34.910518222833176)	(15, 34.7943463395721)	(20, 34.717400250255544)	(25, 34.66075173592753)	(30, 34.582413086132554)	(35, 34.465637219515244)	(40, 34.32288635342541)	(45, 34.17740360300532)	(50, 34.02547314354852)	(55, 33.91829173746613)	(60, 33.84459522095922)	(65, 33.7687924725589)	(70, 33.655026057122654)	(75, 33.5530093645674)	(80, 33.4507587136745)	(85, 33.29037866292174)	(90, 33.07796696923846)	(95, 32.80220326622684)	(100, 32.41744090713462)	(105, 31.937346354419475)	(110, 31.45670607865831)	(115, 30.93248821201389)	(120, 30.747136992772532)	(125, 30.672432385411337)	(130, 30.56697579014363)	(135, 30.469534689528246)	(140, 30.37196442034329)	(145, 29.020169573273716)
SRR16683638_1	(1, 31.32321004162443)	(2, 31.379251622921473)	(3, 31.482729527465654)	(4, 31.57347682619104)	(5, 31.586968317984773)	(6, 35.17210516099812)	(7, 35.174009963983)	(8, 35.13054801906528)	(9, 35.18215023615934)	(10, 35.14045057907563)	(15, 35.06842728664783)	(20, 34.973567062781726)	(25, 34.87019112731038)	(30, 34.78665930510924)	(35, 34.72423178290048)	(40, 34.593832519719825)	(45, 34.45043801001062)	(50, 34.30707392454787)	(55, 34.15412025533417)	(60, 34.012696307294505)	(65, 33.904481814814865)	(70, 33.82623836907548)	(75, 33.7384116589319)	(80, 33.61906675750012)	(85, 33.5015216519884)	(90, 33.380803779798846)	(95, 33.209384195129644)	(100, 33.03899160665634)	(105, 32.74640671819976)	(110, 32.43868219103238)	(115, 32.108628966643195)	(120, 31.739312403066332)	(125, 31.46264814455005)	(130, 31.3655836048379)	(135, 31.31782595246211)	(140, 31.288528625642225)	(145, 29.97450845108589)
SRR16683638_2	(1, 31.44490952617163)	(2, 31.314831669074987)	(3, 31.333342247719283)	(4, 31.375743093148145)	(5, 31.382903357991676)	(6, 35.03930812862596)	(7, 35.034541807751204)	(8, 34.96804106368754)	(9, 35.05353203787176)	(10, 34.98738171544417)	(15, 34.87154881704661)	(20, 34.7966395065456)	(25, 34.74264645113981)	(30, 34.666796816701535)	(35, 34.548459274750584)	(40, 34.414797063656835)	(45, 34.27404905600686)	(50, 34.12631964546629)	(55, 34.01766777606968)	(60, 33.95271057050453)	(65, 33.87934432308943)	(70, 33.76107591199606)	(75, 33.664351864563116)	(80, 33.564049693307666)	(85, 33.4114212315597)	(90, 33.19964085168867)	(95, 32.93158062752098)	(100, 32.55179994825041)	(105, 32.08434581800977)	(110, 31.60408418586575)	(115, 31.088199728058147)	(120, 30.902827337712246)	(125, 30.82407322278302)	(130, 30.719135407200742)	(135, 30.605833880551067)	(140, 30.515673234972702)	(145, 29.153435742008277)
SRR16683639_1	(1, 31.34774174424013)	(2, 31.427394841828747)	(3, 31.523443999711763)	(4, 31.604809336329275)	(5, 31.622312497133986)	(6, 35.21133173054877)	(7, 35.22080104290178)	(8, 35.179624601214535)	(9, 35.24751475588106)	(10, 35.19542010861376)	(15, 35.1254452967881)	(20, 35.02971451218794)	(25, 34.93108135551027)	(30, 34.84555423809867)	(35, 34.78740553012091)	(40, 34.66458590318431)	(45, 34.52210632124378)	(50, 34.38031647336238)	(55, 34.235760776217475)	(60, 34.095862525005145)	(65, 33.997188722741626)	(70, 33.91444858848687)	(75, 33.829952671360026)	(80, 33.71276073895986)	(85, 33.596213662700016)	(90, 33.477598528805835)	(95, 33.31041158291838)	(100, 33.13723731533787)	(105, 32.845303566996336)	(110, 32.55001156444952)	(115, 32.22651592735366)	(120, 31.860171711528533)	(125, 31.58020914725689)	(130, 31.480686448209234)	(135, 31.433783513624178)	(140, 31.40498803742297)	(145, 30.083285477040352)
SRR16683639_2	(1, 31.430549095649553)	(2, 31.29667100117261)	(3, 31.316082108862698)	(4, 31.363879863217406)	(5, 31.36356460160759)	(6, 35.01310260004848)	(7, 35.01332205488336)	(8, 34.937799293813995)	(9, 35.038674820341825)	(10, 34.96600628230408)	(15, 34.84984408880387)	(20, 34.77798917137785)	(25, 34.72176648040302)	(30, 34.64880069570458)	(35, 34.52672962363248)	(40, 34.39741769186484)	(45, 34.25899646875329)	(50, 34.110743169964934)	(55, 34.008359919453405)	(60, 33.93617160355659)	(65, 33.860807613586566)	(70, 33.74480531115301)	(75, 33.64903601830331)	(80, 33.55095825695348)	(85, 33.39917041023851)	(90, 33.195892545958834)	(95, 32.92295889901775)	(100, 32.54956634361265)	(105, 32.08686640428438)	(110, 31.61342575133843)	(115, 31.105529726710074)	(120, 30.913905481368182)	(125, 30.830959162343778)	(130, 30.720471188091256)	(135, 30.601217553080694)	(140, 30.507307809269587)	(145, 29.14654448500308)
SRR16683640_1	(1, 31.37523196317967)	(2, 31.462010673978504)	(3, 31.536979459935857)	(4, 31.611988028496583)	(5, 31.620776923641884)	(6, 35.22428819741964)	(7, 35.22808896614195)	(8, 35.18701251009866)	(9, 35.25350025705682)	(10, 35.20373026170832)	(15, 35.138123852424904)	(20, 35.0454198594756)	(25, 34.94659864861556)	(30, 34.863369402893724)	(35, 34.80182487079853)	(40, 34.68118682122629)	(45, 34.54479462683704)	(50, 34.40701793474748)	(55, 34.25553139468484)	(60, 34.12169398576193)	(65, 34.02155889140207)	(70, 33.94303037250953)	(75, 33.858084961499245)	(80, 33.745121339028934)	(85, 33.63296097585898)	(90, 33.51325496107877)	(95, 33.342236298196596)	(100, 33.17092798433136)	(105, 32.88575301176543)	(110, 32.57807873998504)	(115, 32.25019119114329)	(120, 31.880666726279777)	(125, 31.60691857701237)	(130, 31.506806168751133)	(135, 31.451423782452338)	(140, 31.42530058040733)	(145, 30.11223104730601)
SRR16683640_2	(1, 31.45769823977281)	(2, 31.327715621710286)	(3, 31.341997576321393)	(4, 31.39374495066957)	(5, 31.38649962053517)	(6, 35.05476717996426)	(7, 35.056700614488214)	(8, 34.98639802188655)	(9, 35.079765955884156)	(10, 35.010735060102334)	(15, 34.89555879256739)	(20, 34.82828934805494)	(25, 34.772464318064976)	(30, 34.69675263789262)	(35, 34.578085929505924)	(40, 34.45163667609237)	(45, 34.313570951867256)	(50, 34.1666674229529)	(55, 34.064577094224376)	(60, 33.99019321695308)	(65, 33.9199807548428)	(70, 33.801471008797)	(75, 33.70849939587628)	(80, 33.60550884099729)	(85, 33.45279284069136)	(90, 33.24409329398752)	(95, 32.978384846384074)	(100, 32.60303697007246)	(105, 32.134493165141016)	(110, 31.653655107780025)	(115, 31.13135639569976)	(120, 30.944749984330247)	(125, 30.864075082567307)	(130, 30.750571692292347)	(135, 30.633793678288317)	(140, 30.539241532545066)	(145, 29.179235575025096)
SRR16683642_1	(1, 31.406174570154086)	(2, 31.46418933997522)	(3, 31.550632424348915)	(4, 31.635371002618964)	(5, 31.637539791047303)	(6, 35.25419970296191)	(7, 35.249692829787946)	(8, 35.203589081926594)	(9, 35.2677767545896)	(10, 35.237195170437786)	(15, 35.203092094631515)	(20, 35.12756977701623)	(25, 35.04993330751137)	(30, 34.9908962187924)	(35, 34.94888296706491)	(40, 34.900152226627526)	(45, 34.80695669909134)	(50, 34.70162480387218)	(55, 34.58264984467267)	(60, 34.44495382569907)	(65, 34.363140538866155)	(70, 34.30786003505371)	(75, 34.244922146577316)	(80, 34.1796969857713)	(85, 34.1026077699779)	(90, 34.05033457104414)	(95, 33.9298751188165)	(100, 33.81536618242237)	(105, 33.683312875726884)	(110, 33.45909269880623)	(115, 33.23133431317702)	(120, 32.943470436520286)	(125, 32.647999033122574)	(130, 32.52732336677497)	(135, 32.48045462016621)	(140, 32.48585195225735)	(145, 31.331612433375653)
SRR16683642_2	(1, 31.48712514332472)	(2, 31.33998099264074)	(3, 31.359320531795642)	(4, 31.41521653255491)	(5, 31.408211897426952)	(6, 35.09942182742549)	(7, 35.087867995044235)	(8, 35.05447173136265)	(9, 35.1113245128242)	(10, 35.04871899119915)	(15, 34.967274252338726)	(20, 34.906391833761276)	(25, 34.85886407301288)	(30, 34.825178723044054)	(35, 34.765418220072014)	(40, 34.66368339785747)	(45, 34.564012044634055)	(50, 34.442710918134416)	(55, 34.31561002214633)	(60, 34.22331506039033)	(65, 34.15907344085316)	(70, 34.11762960228591)	(75, 34.03264379432808)	(80, 33.93672221774106)	(85, 33.86761443910316)	(90, 33.750573554319416)	(95, 33.57662458078394)	(100, 33.40362937131914)	(105, 33.11484854224974)	(110, 32.767169447203564)	(115, 32.41097637624712)	(120, 31.92875829671734)	(125, 31.614069829951756)	(130, 31.466580213718167)	(135, 31.35786497033095)	(140, 31.325280217672667)	(145, 30.280052146628844)
SRR16683726_1	(1, 31.364887403112796)	(2, 31.436943542509002)	(3, 31.513681076960935)	(4, 31.598553035471237)	(5, 31.609472956274303)	(6, 35.199517456201946)	(7, 35.20195818353869)	(8, 35.1573768983157)	(9, 35.2190452754921)	(10, 35.17047680208703)	(15, 35.10430254882622)	(20, 35.01099367611548)	(25, 34.905630277822794)	(30, 34.821700733485244)	(35, 34.75920136064842)	(40, 34.63486668286837)	(45, 34.49415158949408)	(50, 34.35776788797309)	(55, 34.20655009830631)	(60, 34.065040179011405)	(65, 33.965417014818215)	(70, 33.884895940568356)	(75, 33.79700285072251)	(80, 33.68000604477205)	(85, 33.568184759051924)	(90, 33.446122213585184)	(95, 33.270153035412264)	(100, 33.105526667457234)	(105, 32.806546502680725)	(110, 32.507030061495236)	(115, 32.17743777805615)	(120, 31.800900221882596)	(125, 31.525301427108797)	(130, 31.420592850118073)	(135, 31.373430354264787)	(140, 31.336812317901785)	(145, 30.031498165638276)
SRR16683726_2	(1, 31.46280658302841)	(2, 31.332084961318472)	(3, 31.348839954306385)	(4, 31.390429014512993)	(5, 31.392745704886725)	(6, 35.05464028280428)	(7, 35.052635018568864)	(8, 34.982960255489466)	(9, 35.0743588255967)	(10, 35.003429421967745)	(15, 34.892424475827134)	(20, 34.8241730702416)	(25, 34.77015657332552)	(30, 34.69309840999284)	(35, 34.58244587357771)	(40, 34.45766215112226)	(45, 34.316485971777546)	(50, 34.17296098968349)	(55, 34.07064401485109)	(60, 34.003955889480494)	(65, 33.932166508312264)	(70, 33.81802860737878)	(75, 33.724898251640965)	(80, 33.62044046165013)	(85, 33.46970486635422)	(90, 33.265469782224166)	(95, 32.999609275498514)	(100, 32.62402082512797)	(105, 32.1555532011246)	(110, 31.679603105686112)	(115, 31.16348314672276)	(120, 30.97461288570903)	(125, 30.895993612781872)	(130, 30.785711883064586)	(135, 30.668558967685577)	(140, 30.57784348215082)	(145, 29.20945383273126)
SRR16683727_1	(1, 31.311871989154906)	(2, 31.38340991067322)	(3, 31.49635478951318)	(4, 31.588710450507154)	(5, 31.598679222445472)	(6, 35.191382991599895)	(7, 35.195864339490186)	(8, 35.1494608922995)	(9, 35.21356024110968)	(10, 35.16188317315839)	(15, 35.09442571836646)	(20, 34.997822653659014)	(25, 34.89408661550752)	(30, 34.8092158125348)	(35, 34.74606642531547)	(40, 34.622080673913004)	(45, 34.47532794142269)	(50, 34.34374541961422)	(55, 34.19216743194603)	(60, 34.05070286855027)	(65, 33.945398230933556)	(70, 33.86202464882039)	(75, 33.78162631349045)	(80, 33.66089836057738)	(85, 33.54571099402027)	(90, 33.42238145064275)	(95, 33.250975263686584)	(100, 33.08015985700431)	(105, 32.791826285961065)	(110, 32.48392261612876)	(115, 32.16498120421829)	(120, 31.784496077401116)	(125, 31.51276620884811)	(130, 31.409781125377187)	(135, 31.35726485157834)	(140, 31.33499377207584)	(145, 30.00248511799723)
SRR16683727_2	(1, 31.424727783291775)	(2, 31.284838655014646)	(3, 31.305018276888813)	(4, 31.35040983804982)	(5, 31.345250671766443)	(6, 34.99882737417996)	(7, 34.99242295867729)	(8, 34.92508073301217)	(9, 35.01673339950132)	(10, 34.94406274661696)	(15, 34.81898762981432)	(20, 34.74772955046116)	(25, 34.6897050037522)	(30, 34.61230898835605)	(35, 34.491072375605555)	(40, 34.3530415498875)	(45, 34.211299767351974)	(50, 34.057284595648525)	(55, 33.95307137799334)	(60, 33.878884876837134)	(65, 33.803734964838036)	(70, 33.68043235292143)	(75, 33.58234660398115)	(80, 33.47637738219991)	(85, 33.32067235073869)	(90, 33.10948509524477)	(95, 32.84089152800483)	(100, 32.452427617831816)	(105, 31.991531346390822)	(110, 31.504521794354332)	(115, 30.99050605916595)	(120, 30.800321108866292)	(125, 30.709754218469346)	(130, 30.605263053327622)	(135, 30.48738855035536)	(140, 30.396799439127484)	(145, 29.02473421823488)
SRR16683728_1	(1, 31.284177577756726)	(2, 31.36031589431001)	(3, 31.486584694645483)	(4, 31.58438949689797)	(5, 31.595996375658505)	(6, 35.18714968755031)	(7, 35.188814900237006)	(8, 35.14116304669335)	(9, 35.213209938483544)	(10, 35.1567814125197)	(15, 35.08650962434899)	(20, 34.99168460740669)	(25, 34.88450912263229)	(30, 34.79745697030511)	(35, 34.73288097787203)	(40, 34.60928383873106)	(45, 34.45951443877502)	(50, 34.31919102424711)	(55, 34.15868826672643)	(60, 34.02064354308377)	(65, 33.91240894027301)	(70, 33.826189396403706)	(75, 33.73687019454678)	(80, 33.615290167267275)	(85, 33.49529980316121)	(90, 33.368581226714284)	(95, 33.190090987633496)	(100, 33.01063369284438)	(105, 32.71587592713651)	(110, 32.39701220870482)	(115, 32.05640937264853)	(120, 31.676471416400222)	(125, 31.401301839541183)	(130, 31.293776602300348)	(135, 31.226768803377276)	(140, 31.18874514687093)	(145, 29.841387662846977)
SRR16683728_2	(1, 31.43755405622971)	(2, 31.299586645349947)	(3, 31.309894302520192)	(4, 31.364955837698393)	(5, 31.361927752795946)	(6, 35.005648993009665)	(7, 35.01705649554633)	(8, 34.93610038826881)	(9, 35.03713920391788)	(10, 34.965285136081285)	(15, 34.852445868887195)	(20, 34.78063298674944)	(25, 34.72837320233785)	(30, 34.650637442293224)	(35, 34.53783213188836)	(40, 34.4044184012384)	(45, 34.26476310447017)	(50, 34.11959143172224)	(55, 34.01698013733718)	(60, 33.94602933570978)	(65, 33.870111666175355)	(70, 33.7589393303803)	(75, 33.66382152660916)	(80, 33.5558345382167)	(85, 33.401756847097104)	(90, 33.1938001036791)	(95, 32.92096566703018)	(100, 32.53587074801823)	(105, 32.078178380675396)	(110, 31.589039044402124)	(115, 31.06906422406102)	(120, 30.88437373028837)	(125, 30.805389423502323)	(130, 30.692312806324786)	(135, 30.569139982464417)	(140, 30.467466983117085)	(145, 29.071581503172844)
SRR16683729_1	(1, 31.360600769619005)	(2, 31.416178500469396)	(3, 31.50428181405309)	(4, 31.58920823791143)	(5, 31.60044925412962)	(6, 35.183558666538815)	(7, 35.18885992473284)	(8, 35.14738568139973)	(9, 35.21419848202054)	(10, 35.16441095603271)	(15, 35.095799354959084)	(20, 35.001453163175725)	(25, 34.89638924257865)	(30, 34.813577226888945)	(35, 34.749043565639845)	(40, 34.622725202115724)	(45, 34.47966296703825)	(50, 34.341904759703965)	(55, 34.19549340277587)	(60, 34.04733315070898)	(65, 33.94804492385496)	(70, 33.86794192710809)	(75, 33.78284396560038)	(80, 33.668068352891986)	(85, 33.55444225866228)	(90, 33.43295808450002)	(95, 33.257222790278504)	(100, 33.087521508798204)	(105, 32.795590811957055)	(110, 32.49730789518526)	(115, 32.173936160857394)	(120, 31.802234639266963)	(125, 31.5219583576126)	(130, 31.42885375708235)	(135, 31.3858246053461)	(140, 31.36243850758266)	(145, 30.066160170016495)
SRR16683729_2	(1, 31.443809413375494)	(2, 31.30299604338231)	(3, 31.322581412444876)	(4, 31.370464439870634)	(5, 31.36820999285683)	(6, 35.024636133143936)	(7, 35.02510738913034)	(8, 34.956979680244636)	(9, 35.04976507814747)	(10, 34.977671237255095)	(15, 34.864408651784196)	(20, 34.79450414430245)	(25, 34.738217150893334)	(30, 34.65849297687352)	(35, 34.54570428501711)	(40, 34.40919008238209)	(45, 34.270317538539324)	(50, 34.12011770998092)	(55, 34.0171371870659)	(60, 33.94092270459306)	(65, 33.86649212671218)	(70, 33.75690660681036)	(75, 33.658000724203205)	(80, 33.559659875783126)	(85, 33.4057260864371)	(90, 33.194306454905025)	(95, 32.93139682182631)	(100, 32.54740228616461)	(105, 32.07643650228761)	(110, 31.593131504684795)	(115, 31.08404844746666)	(120, 30.89852462234711)	(125, 30.827955222403688)	(130, 30.721385077987605)	(135, 30.623669190847448)	(140, 30.530155577905994)	(145, 29.184591152405336)
SRR16683736_1	(1, 31.370396830717272)	(2, 31.420967448452867)	(3, 31.517963205929956)	(4, 31.6135888423882)	(5, 31.610726017295704)	(6, 35.234970647104454)	(7, 35.22448915746496)	(8, 35.18174917080864)	(9, 35.24282809322697)	(10, 35.21390513220774)	(15, 35.177182568944986)	(20, 35.106942478539985)	(25, 35.024255866588774)	(30, 34.965548415518256)	(35, 34.925440371613455)	(40, 34.87350454032579)	(45, 34.77742781685197)	(50, 34.66540755939472)	(55, 34.54414563717526)	(60, 34.40423826639403)	(65, 34.3205495207473)	(70, 34.265169445008475)	(75, 34.198739183156626)	(80, 34.124807131243784)	(85, 34.05628112117479)	(90, 33.992341107621584)	(95, 33.87400332123218)	(100, 33.75246980803556)	(105, 33.62127100472732)	(110, 33.390999459977664)	(115, 33.155289364681714)	(120, 32.86107456709207)	(125, 32.55427253761711)	(130, 32.43755021813935)	(135, 32.39613465012417)	(140, 32.39572317962843)	(145, 31.242575703836554)
SRR16683736_2	(1, 31.519185205757573)	(2, 31.387519512732357)	(3, 31.407854892308873)	(4, 31.452660275748027)	(5, 31.445012242344145)	(6, 35.156452369779444)	(7, 35.14296695684374)	(8, 35.10419623504024)	(9, 35.16157978911884)	(10, 35.104540744500525)	(15, 35.0245679426158)	(20, 34.96653993366469)	(25, 34.91801160069847)	(30, 34.88613643110928)	(35, 34.82273715674648)	(40, 34.72207220342486)	(45, 34.61863387722713)	(50, 34.50255180176732)	(55, 34.37733879805658)	(60, 34.277867926571865)	(65, 34.21463537305908)	(70, 34.17170561021061)	(75, 34.08672492900342)	(80, 33.99059814018635)	(85, 33.920712125532745)	(90, 33.80401410552461)	(95, 33.621165449846174)	(100, 33.44552938679527)	(105, 33.15547817329964)	(110, 32.80204915609625)	(115, 32.44218897447215)	(120, 31.951925884613082)	(125, 31.62504362345394)	(130, 31.477843104246908)	(135, 31.368611224670865)	(140, 31.332787837823805)	(145, 30.286244181201653)
