Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
SRR16683633_1	(1, 0.03464034098399074)	(2, 0.03134474828995357)	(3, 0.03097857132394944)	(4, 0.030832100537547785)	(5, 0.030832100537547785)	(6, 0.03090533593074861)	(7, 0.030832100537547785)	(8, 0.030832100537547785)	(9, 0.030832100537547785)	(10, 0.03086139469482812)	(15, 0.03091998300938878)	(20, 0.032413985030685634)	(25, 0.03188669019963968)	(30, 0.04815959456886324)	(35, 0.017182785546521074)	(40, 0.010514164679719601)	(45, 0.027156842022835886)	(50, 0.0032493211503483053)	(55, 0.013575317195075381)	(60, 0.026370178506856915)	(65, 0.039007467315468836)	(70, 0.034091415296772586)	(75, 0.009253318385273)	(80, 0.020349674204190114)	(85, 0.0354742719163997)	(90, 0.04524297142501549)	(95, 0.04817156816671877)	(100, 0.011071684977593371)	(105, 0.016292439088418816)	(110, 0.006820140283465491)	(115, 6.969138910619051e-05)	(120, 0.00014255782234372903)	(125, 5.476330296464792e-05)	(130, 0.0)	(135, 0.0001345077783926705)	(140, 0.0004345025863766454)	(145, 0.0008821434846908767)
SRR16683633_2	(1, 0.03727681513922048)	(2, 0.022190324139850306)	(3, 0.020872087062235437)	(4, 0.01970032077102222)	(5, 0.019334143805018092)	(6, 0.022263559533051133)	(7, 0.02211708874664948)	(8, 0.020798851669034613)	(9, 0.024460621329075914)	(10, 0.022468618634013445)	(15, 0.021428676050561715)	(20, 0.03046592357154366)	(25, 0.02368432616114716)	(30, 0.03625151963440892)	(35, 0.013178971755806993)	(40, 0.0007928645712430662)	(45, 0.000780014210975889)	(50, 0.000945126962301396)	(55, 0.0006823908304473888)	(60, 0.0020592389321503154)	(65, 0.002043346286045342)	(70, 0.001318107724550635)	(75, 0.0015906105038411714)	(80, 0.002721622829467134)	(85, 0.0028025291024642214)	(90, 0.007922972826426084)	(95, 0.005579760499262778)	(100, 0.008975284985808548)	(105, 0.015647683708153313)	(110, 0.008700739102196322)	(115, 0.018517210805890985)	(120, 0.030750691444636807)	(125, 0.016430102433190343)	(130, 0.031686135245269614)	(135, 0.062249074059459605)	(140, 0.05392850880647602)	(145, 0.08456927380108896)
SRR16683634_1	(1, 0.03345715339675895)	(2, 0.029120114993475377)	(3, 0.028834156417434705)	(4, 0.02850053807872058)	(5, 0.02850053807872058)	(6, 0.028595857604067475)	(7, 0.028595857604067475)	(8, 0.02850053807872058)	(9, 0.02850053807872058)	(10, 0.02852913393632465)	(15, 0.028614921509136852)	(20, 0.030292545155242143)	(25, 0.031236208456176372)	(30, 0.06236756543447116)	(35, 0.023455426289246552)	(40, 0.011986218911821734)	(45, 0.028066079854917592)	(50, 0.0038767772630977308)	(55, 0.014357829049492236)	(60, 0.027967102502922874)	(65, 0.040776986213457225)	(70, 0.036471615551206066)	(75, 0.011151334181149625)	(80, 0.0225967852879221)	(85, 0.039568768935946984)	(90, 0.049334429800366814)	(95, 0.05492006449523381)	(100, 0.013653027567592672)	(105, 0.019559941048143216)	(110, 0.008099903637355958)	(115, 0.00016872598899387396)	(120, 0.00014874442799992158)	(125, 0.0001412122820229563)	(130, 2.953933553923245e-05)	(135, 0.00021687356921535453)	(140, 0.0007646742617802137)	(145, 0.001041852204849782)
SRR16683634_2	(1, 0.03212268004190247)	(2, 0.01730049385046082)	(3, 0.01448856785272752)	(4, 0.014107289751339954)	(5, 0.013773671412625832)	(6, 0.015012825242135423)	(7, 0.01620431930897157)	(8, 0.015108144767482318)	(9, 0.018253689103929736)	(10, 0.01642355421726942)	(15, 0.015241592102967964)	(20, 0.025936442846889198)	(25, 0.019292671930210857)	(30, 0.04629669346098524)	(35, 0.018202414669141763)	(40, 0.0006221790759645236)	(45, 0.0006054286189567773)	(50, 0.0006669567122861836)	(55, 0.0005064387847962402)	(60, 0.001868832545226977)	(65, 0.0016122290559503194)	(70, 0.0009592248655318196)	(75, 0.0014684236543950947)	(80, 0.0026182021392387126)	(85, 0.002848484809544523)	(90, 0.008775027085620212)	(95, 0.005896234407170906)	(100, 0.01049565222557335)	(105, 0.01814771808712929)	(110, 0.010573773442280696)	(115, 0.021337268093736792)	(120, 0.035970062715850876)	(125, 0.02016310878889239)	(130, 0.03709144946508588)	(135, 0.0745683743005813)	(140, 0.06748722458175982)	(145, 0.10644384930917196)
SRR16683635_1	(1, 0.043602229746730004)	(2, 0.040174381496200916)	(3, 0.0402429384612115)	(4, 0.03983159667114801)	(5, 0.03983159667114801)	(6, 0.04010582453119034)	(7, 0.03983159667114801)	(8, 0.03983159667114801)	(9, 0.03983159667114801)	(10, 0.039845308064150126)	(15, 0.03995499920816705)	(20, 0.041723768905440065)	(25, 0.04055830050026017)	(30, 0.05817744050797969)	(35, 0.020823367194754763)	(40, 0.011896472358993451)	(45, 0.029103359962218047)	(50, 0.003823673247725538)	(55, 0.014243858764474869)	(60, 0.0279016916348874)	(65, 0.040759439293120946)	(70, 0.03564870960429071)	(75, 0.010162145919097672)	(80, 0.02216896868270597)	(85, 0.03870992249272606)	(90, 0.04756821907419411)	(95, 0.051934550187603526)	(100, 0.013834295169296582)	(105, 0.018956012928564688)	(110, 0.007974179368151299)	(115, 7.045835981393357e-05)	(120, 0.0001637425581281533)	(125, 9.414928121731255e-05)	(130, 1.951220654373066e-05)	(135, 0.00014187349626761233)	(140, 0.0004846460956173032)	(145, 0.0011074918734564332)
SRR16683635_2	(1, 0.03914602702104219)	(2, 0.024269165613745945)	(3, 0.02145833004831209)	(4, 0.02166400094334384)	(5, 0.021389773083301512)	(6, 0.023994937753703618)	(7, 0.025297520088904672)	(8, 0.02372070989366129)	(9, 0.027697013864275036)	(10, 0.025708861878968165)	(15, 0.023940092181695155)	(20, 0.03481322683237342)	(25, 0.026079069490025305)	(30, 0.03872097383797658)	(35, 0.014383266003270546)	(40, 0.0009075262388523809)	(45, 0.0009791124965782777)	(50, 0.0010803916669113707)	(55, 0.0007803313035894264)	(60, 0.002149089804282532)	(65, 0.0018865192032761322)	(70, 0.0014642265761430119)	(75, 0.0018488052860109057)	(80, 0.0026045304623515124)	(85, 0.002924443387222986)	(90, 0.009127049295762725)	(95, 0.006597821522156791)	(100, 0.010868594493708408)	(105, 0.01888401448261202)	(110, 0.010424041462393903)	(115, 0.02170576643396298)	(120, 0.035870090156165144)	(125, 0.019784225578646165)	(130, 0.03740093785833197)	(135, 0.07091142612404563)	(140, 0.06305612438681352)	(145, 0.09728144094324251)
SRR16683636_1	(1, 0.03781382476255246)	(2, 0.0340747711946135)	(3, 0.033510385750396304)	(4, 0.03301654848670625)	(5, 0.03301654848670625)	(6, 0.033087096667233404)	(7, 0.03301654848670625)	(8, 0.03301654848670625)	(9, 0.03301654848670625)	(10, 0.033087096667233404)	(15, 0.033129425575549695)	(20, 0.03489313008872844)	(25, 0.03468148554714699)	(30, 0.05659375041887982)	(35, 0.02113453757815435)	(40, 0.012063711689750787)	(45, 0.03049502790429987)	(50, 0.0037673377807897453)	(55, 0.015362868807561403)	(60, 0.030241089084544762)	(65, 0.04392652561354978)	(70, 0.03869244960330625)	(75, 0.010943876353986127)	(80, 0.0234041441932826)	(85, 0.04145495581986512)	(90, 0.05163399622784094)	(95, 0.055769230769230765)	(100, 0.013970759729583034)	(105, 0.01991047083506757)	(110, 0.008196444840110778)	(115, 5.404687701831306e-05)	(120, 0.0001859448732953039)	(125, 7.69401961167129e-05)	(130, 3.982724534061057e-05)	(135, 0.00010333069977823165)	(140, 0.0006224770896233928)	(145, 0.0011521054071710708)
SRR16683636_2	(1, 0.03343983756986915)	(2, 0.018624719659167628)	(3, 0.015520599715973025)	(4, 0.015238406993864424)	(5, 0.015238406993864424)	(6, 0.016719918784934576)	(7, 0.01806033421495043)	(8, 0.01721375604862463)	(9, 0.020529520533400684)	(10, 0.01852595220642962)	(15, 0.01704444041535947)	(20, 0.026624883330946453)	(25, 0.019598284550442303)	(30, 0.037672728401498164)	(35, 0.015410644955973017)	(40, 0.0006795163202832224)	(45, 0.0008094509792226716)	(50, 0.0006135152268058785)	(55, 0.0006172978633024028)	(60, 0.001968529580775572)	(65, 0.001710100540757177)	(70, 0.00107963905743665)	(75, 0.0017989405139842891)	(80, 0.0025887799232502894)	(85, 0.0033478837112592896)	(90, 0.009330181524216406)	(95, 0.006208156580055877)	(100, 0.011659652105130314)	(105, 0.019330172954894902)	(110, 0.009988002152930482)	(115, 0.02256241592073324)	(120, 0.03716563958416193)	(125, 0.01974804576229094)	(130, 0.03839189061104764)	(135, 0.07559036196990679)	(140, 0.06638463957596488)	(145, 0.10335016945170804)
SRR16683637_1	(1, 0.041415529942546964)	(2, 0.0378173721993115)	(3, 0.03759707682727668)	(4, 0.037229917873885306)	(5, 0.037229917873885306)	(6, 0.03745021324592013)	(7, 0.037229917873885306)	(8, 0.037229917873885306)	(9, 0.037229917873885306)	(10, 0.03731803602269924)	(15, 0.03733272238083489)	(20, 0.03905102628270652)	(25, 0.03827264930151681)	(30, 0.053634579911411885)	(35, 0.018421106795374287)	(40, 0.011561168670676207)	(45, 0.026976875634831442)	(50, 0.003409408603983553)	(55, 0.013799084730254716)	(60, 0.026572667543219596)	(65, 0.03958379515688635)	(70, 0.03457579458982056)	(75, 0.01028514918802227)	(80, 0.020888953570066444)	(85, 0.03681848756471913)	(90, 0.04622671592758528)	(95, 0.049920041920925855)	(100, 0.013202368988463564)	(105, 0.01845453484704376)	(110, 0.007781230180513882)	(115, 5.478069280046571e-05)	(120, 0.0001504068976603267)	(125, 9.700164049174401e-05)	(130, 4.007556648817009e-05)	(135, 0.00016594491002363263)	(140, 0.000429941375343765)	(145, 0.0006022284021911687)
SRR16683637_2	(1, 0.04090150740779904)	(2, 0.02555426315603962)	(3, 0.0232778776450131)	(4, 0.022616991528908628)	(5, 0.022323264366195528)	(6, 0.0238653319704393)	(7, 0.02518710420264824)	(8, 0.0235716048077262)	(9, 0.026582308225535464)	(10, 0.02518710420264824)	(15, 0.023909391044846264)	(20, 0.03297087401454537)	(25, 0.025994853900109263)	(30, 0.03789080398998978)	(35, 0.013376693419563516)	(40, 0.0007362518947442512)	(45, 0.0009595826730666402)	(50, 0.0009040698854913975)	(55, 0.0007151610416022587)	(60, 0.0018902474333890307)	(65, 0.001845788598805896)	(70, 0.001283872256544577)	(75, 0.0015156429040151082)	(80, 0.0026661050072118143)	(85, 0.002884103189706588)	(90, 0.007414329611567003)	(95, 0.005162503873946216)	(100, 0.00892975529764498)	(105, 0.015920058095219618)	(110, 0.008446177224625283)	(115, 0.018209850980891173)	(120, 0.029147766750080496)	(125, 0.016306729781550074)	(130, 0.030566171040822307)	(135, 0.060942533478874364)	(140, 0.05380863793623277)	(145, 0.0871247263390006)
SRR16683638_1	(1, 0.04736126986865659)	(2, 0.043220393814566396)	(3, 0.04313412556343952)	(4, 0.04296158906118576)	(5, 0.04296158906118576)	(6, 0.04313412556343952)	(7, 0.04296158906118576)	(8, 0.04296158906118576)	(9, 0.04296158906118576)	(10, 0.042978842711411135)	(15, 0.043047857312312636)	(20, 0.04463519313304721)	(25, 0.04365173507020079)	(30, 0.055522246425259346)	(35, 0.017441705847185098)	(40, 0.010929082704104079)	(45, 0.027208087976745926)	(50, 0.00318207687376075)	(55, 0.012455366813172991)	(60, 0.026774142963727102)	(65, 0.039827459226018526)	(70, 0.034894812084014404)	(75, 0.009078279727478)	(80, 0.02046907721661598)	(85, 0.036402543304517594)	(90, 0.046353011290269176)	(95, 0.050403945005323844)	(100, 0.0123505232130743)	(105, 0.017377063324679743)	(110, 0.006903779095604938)	(115, 0.0001273978667227217)	(120, 0.00021846233971418134)	(125, 0.00013510990853284375)	(130, 2.323723497352582e-05)	(135, 0.0002643380566538935)	(140, 0.0005475052921363806)	(145, 0.001453476488655162)
SRR16683638_2	(1, 0.044083076325835184)	(2, 0.02777837686285505)	(3, 0.024500183320033644)	(4, 0.024758988073414284)	(5, 0.023982573813272373)	(6, 0.025794207086936832)	(7, 0.027347035607220654)	(8, 0.025276597580175555)	(9, 0.029676278387646384)	(10, 0.02736428925744603)	(15, 0.02613928009144435)	(20, 0.03640520197554295)	(25, 0.028106196217137187)	(30, 0.036180904522613064)	(35, 0.012293596641914291)	(40, 0.0010546526173106532)	(45, 0.0011262262221157216)	(50, 0.0011647946214999878)	(55, 0.0010130188643324965)	(60, 0.002109235922256376)	(65, 0.0020725803465885774)	(70, 0.0014485981057701955)	(75, 0.0017721897139938974)	(80, 0.002803858035353168)	(85, 0.003069596115565643)	(90, 0.007361349734698092)	(95, 0.0055164272839407355)	(100, 0.008729889723560062)	(105, 0.015350330445615453)	(110, 0.00806751058343616)	(115, 0.018448698272177388)	(120, 0.0312579224834146)	(125, 0.01610404021950213)	(130, 0.03099179567302375)	(135, 0.06480210064802101)	(140, 0.05566060906184668)	(145, 0.09063640551147129)
SRR16683639_1	(1, 0.04290833338792409)	(2, 0.03897779903177837)	(3, 0.03848648223726016)	(4, 0.03824082384000105)	(5, 0.03824082384000105)	(6, 0.03832270997242075)	(7, 0.03824082384000105)	(8, 0.03824082384000105)	(9, 0.03824082384000105)	(10, 0.03835546442538863)	(15, 0.03833908719890469)	(20, 0.03992767816784692)	(25, 0.03925621188200536)	(30, 0.05474906813581306)	(35, 0.018492797645512742)	(40, 0.010839301929247935)	(45, 0.02740052202605124)	(50, 0.003851975046475815)	(55, 0.013497268631549833)	(60, 0.027191844322003007)	(65, 0.03950437630460289)	(70, 0.03497568856786589)	(75, 0.009936068741697982)	(80, 0.021229635940669216)	(85, 0.03714321614981335)	(90, 0.04659973569269163)	(95, 0.05052703066393927)	(100, 0.012914050828642115)	(105, 0.018290643179485245)	(110, 0.007386187828760218)	(115, 2.054848847373636e-05)	(120, 6.356167866393352e-05)	(125, 6.56521225331215e-05)	(130, 2.2629554197782303e-05)	(135, 0.00014074658085504017)	(140, 0.0005596687150541637)	(145, 0.0010374554005333706)
SRR16683639_2	(1, 0.03791327931032224)	(2, 0.023419433872034903)	(3, 0.020799077634604424)	(4, 0.02063530536976502)	(5, 0.0199802163104074)	(6, 0.02202736962089996)	(7, 0.022436800282998475)	(8, 0.021781711223640855)	(9, 0.02432018132865163)	(10, 0.022878985398064867)	(15, 0.0219618607149642)	(20, 0.03232864507929853)	(25, 0.024238295196231927)	(30, 0.03578423986740997)	(35, 0.013359227833352895)	(40, 0.0009687717255269379)	(45, 0.0010371813034076344)	(50, 0.0010247493496147273)	(55, 0.0006314886497393365)	(60, 0.002075731733100405)	(65, 0.002161365888681889)	(70, 0.001211704174884069)	(75, 0.001537691230909736)	(80, 0.002594307003629751)	(85, 0.002887294975322539)	(90, 0.007500944882948028)	(95, 0.005450553101364715)	(100, 0.009370936968498098)	(105, 0.015985845331306644)	(110, 0.009129191037811232)	(115, 0.01793464098530285)	(120, 0.03202881320520394)	(125, 0.017575347178849978)	(130, 0.0328029174874008)	(135, 0.06673773761655302)	(140, 0.057939123667705095)	(145, 0.09403246156352527)
SRR16683640_1	(1, 0.03990501138394496)	(2, 0.03666119910886968)	(3, 0.03604915905696869)	(4, 0.03592675104658849)	(5, 0.03592675104658849)	(6, 0.03604915905696869)	(7, 0.03598795505177859)	(8, 0.03592675104658849)	(9, 0.03592675104658849)	(10, 0.03598795505177859)	(15, 0.03600019585281661)	(20, 0.03768942639606336)	(25, 0.03707738634416236)	(30, 0.05453276862437878)	(35, 0.019362351207071034)	(40, 0.011259358651214784)	(45, 0.02835696680683439)	(50, 0.003486937462394863)	(55, 0.013865710284999416)	(60, 0.02753908689759657)	(65, 0.04066627441920632)	(70, 0.03631593275874878)	(75, 0.01016893779421101)	(80, 0.02193646368949751)	(85, 0.03831798495564198)	(90, 0.04814142584017292)	(95, 0.05116676532518494)	(100, 0.013077311179188002)	(105, 0.018597079686947692)	(110, 0.007510434300666211)	(115, 9.331269878520863e-05)	(120, 9.637292466930032e-05)	(125, 3.325825835813291e-05)	(130, 1.7237845552006665e-05)	(135, 0.00014332178697187042)	(140, 0.000316914845167524)	(145, 0.0006611954641991156)
SRR16683640_2	(1, 0.03751805518153108)	(2, 0.022645481920336868)	(3, 0.02050334173868338)	(4, 0.02025852571792298)	(5, 0.019524077655641785)	(6, 0.02191103385805567)	(7, 0.02252307390995667)	(8, 0.020992973780204177)	(9, 0.026011702205792346)	(10, 0.023135113961857662)	(15, 0.02189879305701765)	(20, 0.031311969055254976)	(25, 0.024273508458393517)	(30, 0.03784855680955762)	(35, 0.014237927781113303)	(40, 0.0007120240732883924)	(45, 0.0007878974034471743)	(50, 0.0008159515057766895)	(55, 0.000646544462303163)	(60, 0.0017412853366612344)	(65, 0.0017953241919302706)	(70, 0.0009205737885280906)	(75, 0.0015672897053417637)	(80, 0.002524973234626168)	(85, 0.002689326944420175)	(90, 0.007776764827630053)	(95, 0.005130533744203577)	(100, 0.009711243320485454)	(105, 0.01589357055220481)	(110, 0.008420938255507566)	(115, 0.018632107557537723)	(120, 0.032449995569884156)	(125, 0.016969034093936845)	(130, 0.03415432644491104)	(135, 0.07004491886224218)	(140, 0.06108850788563125)	(145, 0.09809495884768957)
SRR16683642_1	(1, 0.02372713537805663)	(2, 0.009234344579567986)	(3, 0.0063486118984529905)	(4, 0.007951796721294655)	(5, 0.008657198043344987)	(6, 0.006476866684280324)	(7, 0.006284484505539324)	(8, 0.006412739291366657)	(9, 0.006220357112625657)	(10, 0.006656423384438591)	(15, 0.007297697313575257)	(20, 0.008003098635625589)	(25, 0.008593070650431321)	(30, 0.026202452744524166)	(35, 0.014980238792965015)	(40, 0.017527126861549974)	(45, 0.009771669095188562)	(50, 0.0010479341918027483)	(55, 0.005445455124381213)	(60, 0.010824226973058525)	(65, 0.0018033579050720297)	(70, 0.000544267968874244)	(75, 0.0003351294933659776)	(80, 0.001369221579908178)	(85, 0.0010710614974675575)	(90, 0.0015182578868273857)	(95, 0.0049813031315414985)	(100, 0.005414178148636182)	(105, 0.0050192315820617945)	(110, 0.008252548966746421)	(115, 0.013103766368418207)	(120, 0.009587992073926552)	(125, 0.01926193714412568)	(130, 0.013829878662571706)	(135, 0.007339196347853555)	(140, 0.0036834293978670165)	(145, 0.008215328163489653)
SRR16683642_2	(1, 0.0241760271284523)	(2, 0.02096965748276897)	(3, 0.0203283835536323)	(4, 0.02020012876780497)	(5, 0.01551882908510731)	(6, 0.014236281226833979)	(7, 0.013017860761474313)	(8, 0.013146115547301647)	(9, 0.011158166366977983)	(10, 0.012350935875172182)	(15, 0.016121626578495776)	(20, 0.02000774658906397)	(25, 0.01887910447378344)	(30, 0.03562917950283315)	(35, 0.022078546225287432)	(40, 0.011290077847529943)	(45, 0.008507971260073084)	(50, 0.013441329695506663)	(55, 0.01315134573874306)	(60, 0.01256177294327438)	(65, 0.015136091892661682)	(70, 0.012848256778251828)	(75, 0.014247448560746336)	(80, 0.018528232173522927)	(85, 0.02796432098592559)	(90, 0.024507732259152003)	(95, 0.006860928553826601)	(100, 0.02798070828038973)	(105, 0.06103698627203221)	(110, 0.0809077353932348)	(115, 0.049139688284253816)	(120, 0.018677516012486538)	(125, 0.012799310184545843)	(130, 0.020695497018482986)	(135, 0.032475064574182116)	(140, 0.037894838438316036)	(145, 0.03632060894335161)
SRR16683726_1	(1, 0.03921168508215448)	(2, 0.035010433109066506)	(3, 0.03494374656981114)	(4, 0.03481037349130041)	(5, 0.03481037349130041)	(6, 0.03481037349130041)	(7, 0.03481037349130041)	(8, 0.03481037349130041)	(9, 0.03481037349130041)	(10, 0.03481037349130041)	(15, 0.03502377041691757)	(20, 0.03659757274334418)	(25, 0.036464199664833455)	(30, 0.05737709837531584)	(35, 0.02129918626425493)	(40, 0.011924334676326582)	(45, 0.02996627987968378)	(50, 0.00411425987634828)	(55, 0.014934027575546155)	(60, 0.02882170700359265)	(65, 0.04339206990551017)	(70, 0.03821614276777366)	(75, 0.011177185118360133)	(80, 0.02310175404081792)	(85, 0.04091835836430963)	(90, 0.05133554536746804)	(95, 0.05587642190911262)	(100, 0.01374354326595672)	(105, 0.019312230569144138)	(110, 0.008225242732788218)	(115, 0.00019066837759757496)	(120, 1.7926299961494307e-05)	(125, 0.0)	(130, 1.928472566802772e-05)	(135, 0.0)	(140, 0.0003760596263429768)	(145, 0.0007158011310169156)
SRR16683726_2	(1, 0.038544819689600836)	(2, 0.02354034835714376)	(3, 0.020939573326184537)	(4, 0.020739513708418443)	(5, 0.019805902158843335)	(6, 0.023006856043100845)	(7, 0.02354034835714376)	(8, 0.02227330411129183)	(9, 0.026074436848847627)	(10, 0.02384710643771844)	(15, 0.02254005026831329)	(20, 0.03228962230744762)	(25, 0.025500932611251487)	(30, 0.04194583319162444)	(35, 0.015915621569779652)	(40, 0.0009099044707353311)	(45, 0.001006787763098812)	(50, 0.0007822826468128727)	(55, 0.0006651639391551467)	(60, 0.0018071361341661673)	(65, 0.0019092996868610157)	(70, 0.001079029070024082)	(75, 0.0015642141921153653)	(80, 0.0022422958331778193)	(85, 0.0027725113171552383)	(90, 0.008590937103940844)	(95, 0.005819958877436452)	(100, 0.009997043663474477)	(105, 0.017829376129920416)	(110, 0.009562080251565056)	(115, 0.020813323582259412)	(120, 0.0334022029291577)	(125, 0.019255264471243736)	(130, 0.03528782782633748)	(135, 0.07017872934436925)	(140, 0.06182837123439746)	(145, 0.09921963984245993)
SRR16683727_1	(1, 0.046188481928877485)	(2, 0.04308988356048319)	(3, 0.042799389963446226)	(4, 0.04260572756542158)	(5, 0.04260572756542158)	(6, 0.0427025587644339)	(7, 0.04260572756542158)	(8, 0.04260572756542158)	(9, 0.04260572756542158)	(10, 0.042644460045026505)	(15, 0.042760657483841294)	(20, 0.04487157762230991)	(25, 0.043864533152581764)	(30, 0.05991914594882471)	(35, 0.02068711065044968)	(40, 0.012471424508641415)	(45, 0.02927919986550659)	(50, 0.003912402864817874)	(55, 0.014696383922274034)	(60, 0.028641686359064864)	(65, 0.042040067264107625)	(70, 0.03584999053705834)	(75, 0.01105497639762539)	(80, 0.02283341249193351)	(85, 0.038750007127044905)	(90, 0.04848649638168983)	(95, 0.05334864226498452)	(100, 0.013306639272492597)	(105, 0.019557773686451885)	(110, 0.008373239880114075)	(115, 2.4241483966682502e-05)	(120, 0.0)	(125, 2.572111724302546e-05)	(130, 2.653979230489338e-05)	(135, 5.486381429696137e-05)	(140, 0.00022688927151243537)	(145, 0.00044755730110553543)
SRR16683727_2	(1, 0.03698951802270692)	(2, 0.024498293350117408)	(3, 0.02256166936987097)	(4, 0.02188385097678472)	(5, 0.0217870197777724)	(6, 0.023723643758018834)	(7, 0.02575709893727759)	(8, 0.023239487762957225)	(9, 0.026047592534314556)	(10, 0.025563436539252946)	(15, 0.02414970103367305)	(20, 0.03356169357767073)	(25, 0.02645428357016631)	(30, 0.038364521048681884)	(35, 0.014577225566282567)	(40, 0.0008933844685886992)	(45, 0.0008764352845055006)	(50, 0.0008801096968726183)	(55, 0.0006294251538747806)	(60, 0.0019817115765446997)	(65, 0.002059581904873311)	(70, 0.0015162340143447866)	(75, 0.0018627108419800986)	(80, 0.0028876972463417654)	(85, 0.003547684576209016)	(90, 0.009874441846636795)	(95, 0.006123787424242823)	(100, 0.01171706125329458)	(105, 0.019590088886579364)	(110, 0.010455357981544759)	(115, 0.023241725836429198)	(120, 0.037038998093852776)	(125, 0.020217467840704897)	(130, 0.03788187924958257)	(135, 0.07201163400169475)	(140, 0.06367692149374687)	(145, 0.096531659243588)
SRR16683728_1	(1, 0.052324558283380077)	(2, 0.04839319612255366)	(3, 0.048674007705469834)	(4, 0.048299592261581606)	(5, 0.048299592261581606)	(6, 0.04839319612255366)	(7, 0.048299592261581606)	(8, 0.048299592261581606)	(9, 0.048299592261581606)	(10, 0.04833703380597043)	(15, 0.04837447535035925)	(20, 0.049890857898106586)	(25, 0.04947900090982953)	(30, 0.06922941557493363)	(35, 0.022548945550950588)	(40, 0.01136248816329229)	(45, 0.029743577958407593)	(50, 0.00370804096250149)	(55, 0.014842834364815174)	(60, 0.028760944018548125)	(65, 0.042405439354028324)	(70, 0.0368841795648724)	(75, 0.010041057208228905)	(80, 0.02233155997636241)	(85, 0.038759745593259044)	(90, 0.04902690699694173)	(95, 0.052430564855237435)	(100, 0.013498109934850734)	(105, 0.019731475636373993)	(110, 0.008271840162883019)	(115, 4.8130595632966663e-05)	(120, 9.9620818260496e-05)	(125, 0.0)	(130, 2.684089629268172e-05)	(135, 0.0001676908853296188)	(140, 0.0004369264611986)	(145, 0.0007489415850528379)
SRR16683728_2	(1, 0.04324498376909051)	(2, 0.028455573735505443)	(3, 0.02630268493314812)	(4, 0.024805023157595203)	(5, 0.024711419296623148)	(6, 0.026864308098980466)	(7, 0.028268366013561325)	(8, 0.025928269489259893)	(9, 0.02929800848425396)	(10, 0.027837788253089864)	(15, 0.02673326269361959)	(20, 0.036636551184463254)	(25, 0.029410333117420424)	(30, 0.0450234571275596)	(35, 0.01600412884035844)	(40, 0.0010702629504633489)	(45, 0.001242950727361583)	(50, 0.0010970099103497022)	(55, 0.0009131904076196608)	(60, 0.002185378780777178)	(65, 0.0023414748931000606)	(70, 0.001663870385671453)	(75, 0.002063619811385149)	(80, 0.0028418681756113293)	(85, 0.0032628650253292727)	(90, 0.009091097615974859)	(95, 0.005830128905864853)	(100, 0.01077807352713776)	(105, 0.019090517780532782)	(110, 0.009936641084092207)	(115, 0.02173591394698654)	(120, 0.035330125843612795)	(125, 0.01991110172087328)	(130, 0.03696504339959939)	(135, 0.07065657035980716)	(140, 0.06411788330252731)	(145, 0.10043491939049655)
SRR16683729_1	(1, 0.03723962920924881)	(2, 0.033300107556374185)	(3, 0.03285412397302989)	(4, 0.03270546277858179)	(5, 0.03270546277858179)	(6, 0.03277979337580583)	(7, 0.03270546277858179)	(8, 0.03270546277858179)	(9, 0.03270546277858179)	(10, 0.03276492725636102)	(15, 0.03283925785358508)	(20, 0.034459664873069354)	(25, 0.03373122502027367)	(30, 0.04892439909286939)	(35, 0.017022748135198117)	(40, 0.011044094703186602)	(45, 0.02823685070370266)	(50, 0.003958104068151356)	(55, 0.013588737317052962)	(60, 0.026747073666960115)	(65, 0.03996071472068683)	(70, 0.03535110729014792)	(75, 0.009169291792283105)	(80, 0.021814836426638173)	(85, 0.037704405791063426)	(90, 0.04665712679061992)	(95, 0.04985919088213307)	(100, 0.011406975187885556)	(105, 0.017188292218915335)	(110, 0.007094539146149272)	(115, 3.614654024293728e-05)	(120, 3.705524900571503e-05)	(125, 5.706034245335127e-05)	(130, 1.954311709981706e-05)	(135, 0.00010055087804043232)	(140, 0.00041419195601944135)	(145, 0.0005770842841633268)
SRR16683729_2	(1, 0.04028718369543484)	(2, 0.025792717236745182)	(3, 0.02304248513945535)	(4, 0.022447840361662953)	(5, 0.02185319558387056)	(6, 0.02445476648671229)	(7, 0.024975080667280637)	(8, 0.023860121708919897)	(9, 0.026684684403433776)	(10, 0.02494534842839102)	(15, 0.024053381261702422)	(20, 0.03379068949805291)	(25, 0.02632789753675834)	(30, 0.0378194078675964)	(35, 0.013256859159931732)	(40, 0.0009090485048909046)	(45, 0.0009859282641582659)	(50, 0.0009894076416449471)	(55, 0.0009339073750665409)	(60, 0.001986044926458727)	(65, 0.002123869249719504)	(70, 0.001341769102512239)	(75, 0.001621715013525727)	(80, 0.0024641707986282784)	(85, 0.002916412882661012)	(90, 0.008664897312008783)	(95, 0.005321933894617751)	(100, 0.009230148165854605)	(105, 0.01602200539568656)	(110, 0.008617296503337701)	(115, 0.018937530386868243)	(120, 0.031250202848126796)	(125, 0.01641554250987551)	(130, 0.0314536683745989)	(135, 0.06347943878615869)	(140, 0.05408279440776435)	(145, 0.08759978843255231)
